Model,BooleanFeatures,GroupKeywords,BooleanConstraints,FeatureAttributes,GroupCardinality,NumericConstraints,FeatureCardinality,AggregateFunctions,TypeFeatures,StringConstraints,Imports
security-CVE-VarelaVaca2020-2018-12895,485,17,458,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-13136,221,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-13389,279,13,265,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-14009,109,12,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-16308,235,15,219,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-17866,231,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-17884,135,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-18501,837,45,1483,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-18502,450,23,1147,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-18505,840,47,1484,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-19370,182,15,162,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-19796,241,15,225,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20147,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20148,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20149,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20150,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20151,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20152,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20153,489,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20714,195,15,172,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20838,133,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20963,170,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20964,170,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20965,207,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20966,146,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20980,207,15,191,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20981,229,15,213,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-20988,105,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-21004,214,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-5152,426,23,1081,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-5183,416,41,314,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-5776,474,13,452,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-6389,476,14,453,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-6465,106,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-7280,206,15,190,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-7586,128,15,113,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-7747,101,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-9034,157,16,141,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-9172,108,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-9844,109,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2018-9864,133,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10270,278,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10673,243,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10692,313,15,297,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10864,171,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10869,169,15,153,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-10936,376,206,159,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11185,152,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11709,830,25,1526,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11710,452,17,1181,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11734,461,17,1208,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11735,594,21,1328,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11736,598,25,1856,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11740,849,25,1563,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11753,597,25,1854,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11758,861,25,1575,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11764,865,25,1587,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-11886,106,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-12566,174,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-13478,209,15,184,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-13635,110,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-13940,114,66,48,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14328,156,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14683,197,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14784,202,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14785,203,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14788,113,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14792,330,15,314,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14793,139,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14794,138,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14799,285,15,270,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14800,286,15,271,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14801,286,15,271,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14945,257,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14946,255,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14947,255,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-14950,154,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15109,120,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15112,148,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15116,246,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15238,159,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15317,107,15,92,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15326,196,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15327,194,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15328,183,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15329,183,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15643,154,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15646,247,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15647,113,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15780,151,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15821,146,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15868,111,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15873,107,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-15889,221,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16120,112,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16217,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16218,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16219,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16220,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16221,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16222,521,13,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16223,522,14,497,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16250,104,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16251,1144,175,435,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16520,243,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16521,143,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16523,167,15,146,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16780,431,13,409,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-16781,531,13,507,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17012,875,29,1597,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17013,467,17,1226,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17024,640,41,1363,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17025,479,23,1234,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17207,143,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17232,157,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17233,157,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17515,275,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17599,178,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17669,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17670,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17671,523,14,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17672,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17673,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17674,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-17675,522,13,498,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-18834,160,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-19980,136,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-19981,136,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-19982,136,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-19984,136,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-19985,137,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-20041,531,13,507,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-20203,279,15,263,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-20204,280,16,263,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-20360,113,15,98,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-20361,140,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-6112,108,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-6726,105,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-8069,130,28,106,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-8070,130,28,106,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-8942,490,18,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-8943,498,14,473,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9646,170,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9787,508,13,484,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9788,808,25,1484,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9789,442,17,1151,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9800,820,25,1508,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9814,448,17,1169,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9912,129,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2019-9913,145,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11025,134,17,108,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11026,546,17,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11027,546,17,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11028,547,17,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11029,546,17,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11030,546,17,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11738,261,17,482,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11886,119,13,2,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-11930,123,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12075,127,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12076,127,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12395,894,25,1638,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12396,476,17,1253,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12406,898,25,1646,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12407,478,17,1259,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12410,619,21,1383,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12411,478,17,1259,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12426,480,17,1265,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-12462,274,15,258,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-13617,179,77,81,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-13640,123,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-13864,293,17,467,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-13865,293,17,467,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-14959,184,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15659,925,34,1671,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15663,539,23,1301,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15667,484,17,1277,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15670,458,19,404,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15673,927,27,2105,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15674,489,19,1700,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15683,941,34,2113,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-15684,490,19,1704,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-20627,118,15,103,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-20634,290,17,461,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-25286,541,13,517,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-26596,554,21,523,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-26968,936,27,2123,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-26969,492,19,1712,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28032,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28033,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28034,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28035,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28036,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28037,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28038,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28039,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28040,546,13,522,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28339,156,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-28650,164,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-29395,164,14,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-4046,380,13,358,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-4047,380,13,358,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-4048,380,13,358,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-4049,392,20,360,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-4050,386,17,359,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-5780,151,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6008,245,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6009,134,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6800,882,25,1616,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6801,471,17,1238,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6814,886,25,1624,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6815,473,17,1244,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6825,891,25,1633,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6826,475,17,1250,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-6859,259,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-7107,157,13,1,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-7109,283,17,447,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-8426,284,17,449,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-8549,193,15,177,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-8596,180,15,165,0,0,0,0,0,0,0,0
security-CVE-VarelaVaca2020-2020-9372,225,14,1,0,0,0,0,0,0,0,0
systems_software-aaed2000-Berger2013,1285,1284,50512,0,0,0,0,0,0,0,0
systems_software-aaed2000-Knüppel2017,1298,1275,904,0,0,0,0,0,0,0,0
systems_software-adder-Berger2013,1273,1272,3201,0,0,0,0,0,0,0,0
systems_software-adder-Knüppel2017,1285,1267,890,0,0,0,0,0,0,0,0
systems_software-adderII-Berger2013,1277,1276,3206,0,0,0,0,0,0,0,0
systems_software-adderII-Knüppel2017,1289,1271,890,0,0,0,0,0,0,0,0
systems_software-aeb-Berger2013,1214,1213,3767,0,0,0,0,0,0,0,0
systems_software-aeb-Knüppel2017,1226,1208,875,0,0,0,0,0,0,0,0
systems_software-aim711-Berger2013,1265,1264,3873,0,0,0,0,0,0,0,0
systems_software-aim711-Knüppel2017,1277,1258,912,0,0,0,0,0,0,0,0
systems_software-aki3068net-Berger2013,1208,1207,3080,0,0,0,0,0,0,0,0
systems_software-aki3068net-Knüppel2017,1220,1202,851,0,0,0,0,0,0,0,0
systems_software-am31_sim-Berger2013,1166,1165,2968,0,0,0,0,0,0,0,0
systems_software-am31_sim-Knüppel2017,1178,1160,819,0,0,0,0,0,0,0,0
systems_software-android-Mendonca2009-5.1,210,122,38,0,0,0,0,0,0,0,0
systems_software-android-Mendonca2009-6,179,117,26,0,0,0,0,0,0,0,0
systems_software-asb-Berger2013,1232,1231,3081,0,0,0,0,0,0,0,0
systems_software-asb-Knüppel2017,1244,1226,851,0,0,0,0,0,0,0,0
systems_software-asb2305-Berger2013,1243,1242,3101,0,0,0,0,0,0,0,0
systems_software-asb2305-Knüppel2017,1255,1237,857,0,0,0,0,0,0,0,0
systems_software-assabet-Berger2013,1267,1266,3883,0,0,0,0,0,0,0,0
systems_software-assabet-Knüppel2017,1279,1261,927,0,0,0,0,0,0,0,0
systems_software-at91sam7sek-Berger2013,1297,1296,3921,0,0,0,0,0,0,0,0
systems_software-at91sam7sek-Knüppel2017,1309,1291,917,0,0,0,0,0,0,0,0
systems_software-at91sam7xek-Berger2013,1320,1319,3963,0,0,0,0,0,0,0,0
systems_software-at91sam7xek-Knüppel2017,1332,1314,928,0,0,0,0,0,0,0,0
systems_software-atlas_mips32_4kc-Berger2013,1217,1216,3078,0,0,0,0,0,0,0,0
systems_software-atlas_mips32_4kc-Knüppel2017,1229,1211,859,0,0,0,0,0,0,0,0
systems_software-atlas_mips64_5kc-Berger2013,1210,1209,3066,0,0,0,0,0,0,0,0
systems_software-atlas_mips64_5kc-Knüppel2017,1222,1204,857,0,0,0,0,0,0,0,0
systems_software-axTLS-Berger2013,685,684,2155,0,0,0,0,0,0,0,0
systems_software-brutus-Berger2013,1222,1221,3754,0,0,0,0,0,0,0,0
systems_software-brutus-Knüppel2017,1234,1216,876,0,0,0,0,0,0,0,0
systems_software-Buildroot-Berger2013,14911,14910,45603,0,0,0,0,0,0,0,0
systems_software-BusyBox-Berger2013-1.18.0,6797,6796,17836,0,0,0,0,0,0,0,0
systems_software-BusyBox-Knüppel2017-1.18.0,854,838,123,0,0,0,0,0,0,0,0
systems_software-BusyBox-Oh2020-1_28_0,999,998,962,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-05-20_17-12-43,439,438,463,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-05-20_21-51-38,439,438,463,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-05-21_23-30-54,439,438,463,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-08_08-02-53,443,442,467,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-08_13-05-39,445,444,468,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-10_15-08-44,447,446,472,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-10_17-11-59,448,447,473,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-11_16-31-55,449,448,474,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-12_08-12-33,448,447,473,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-12_22-04-57,449,448,474,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-13_07-34-15,450,449,475,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-15_23-43-11,452,451,477,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-16_13-37-59,452,451,477,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-17_19-09-05,452,451,477,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-19_11-24-47,452,451,477,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-19_13-46-24,452,451,477,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-19_22-22-57,453,452,479,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-20_15-23-03,453,452,479,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-06-21_12-41-59,454,453,480,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-07-01_17-05-57,455,454,481,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-07-14_22-07-14,455,454,481,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-07-19_21-49-30,456,455,482,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-07-20_21-28-41,456,455,482,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-07-23_14-03-30,459,458,486,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-02_22-23-47,459,458,486,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-12_21-05-49,460,459,487,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-13_14-10-24,464,463,491,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-14_16-45-29,463,462,489,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-21_10-26-55,464,463,490,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-21_10-58-18,465,464,491,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-08-25_18-25-24,469,468,501,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-02_22-12-07,469,468,502,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-08_16-51-19,470,469,503,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-15_13-28-30,471,470,504,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-21_13-43-28,471,470,504,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-21_22-35-18,472,471,505,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-09-29_22-26-01,472,471,505,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-07_17-06-01,471,470,504,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-07_17-06-26,472,471,507,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-07_20-46-34,472,471,508,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-13_03-36-03,472,471,508,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-14_04-48-44,473,472,509,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-18_12-54-39,474,473,510,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-20_00-17-34,474,473,510,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-10-29_19-33-26,475,474,511,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-11-14_10-18-33,476,475,512,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-11-15_07-02-55,477,476,513,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-11-18_05-36-50,479,478,514,0,0,0,0,0,0,0,0
systems_software-BusyBox-Pett2021-2007-11-22_00-58-49,480,479,515,0,0,0,0,0,0,0,0
